system:index,CD_MUN,CD_MUN_INT,area_km2,month,precip_mm,year,.geo
12_8_000100000000000003a2,1504455,1504455,2.7807818828122546,9,12.0626403618727,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_8_00010000000000000473,1500602,1500602,232.77163241678375,9,54.938107023993666,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_8_000100000000000004dc,1508357,1508357,4.0433084585288785,9,13.342865863496167,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_8_00010000000000000599,1507805,1507805,2.1977740185350583,9,18.65157919810149,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_8_000100000000000005f1,1501725,1501725,6.992622656982423,9,11.633538958718358,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_8_000100000000000001aa,1505908,1505908,31.534824993562264,9,8.727553414724014,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000004a0,1505486,1505486,22.268998681030162,10,21.38793191270826,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000002dd,1505650,1505650,56.60757071723428,10,50.006303234071446,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_0001000000000000007e,1508159,1508159,98.234246282592,10,42.611754825452174,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000002f2,1500859,1500859,3.458331564194148,10,35.48834212655457,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000003a2,1504455,1504455,43.2570191229006,10,25.250302366694488,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_00010000000000000473,1500602,1500602,99.64911948528517,10,88.67697051674389,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000004dc,1508357,1508357,7.4846579841919265,10,24.84877337746512,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_00010000000000000599,1507805,1507805,2.4731158861833147,10,38.50716229992862,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000005f1,1501725,1501725,45.56860318969635,10,29.315952630264434,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_9_000100000000000001aa,1505908,1505908,56.423287268067085,10,21.55060935315589,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000004a0,1505486,1505486,75.9548695777469,11,64.72747486364779,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000002dd,1505650,1505650,106.99351315217822,11,89.21695747743736,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_0001000000000000007e,1508159,1508159,78.4843204853511,11,67.53172973496075,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000002f2,1500859,1500859,136.2661397729151,11,55.99121742940525,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000003a2,1504455,1504455,1.3273195855334765,11,70.69295326220887,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_00010000000000000473,1500602,1500602,41.440417513799225,11,135.53850315600297,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000004dc,1508357,1508357,189.52992022182548,11,53.81686551970403,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_00010000000000000599,1507805,1507805,60.1259703882581,11,59.92885424470017,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000005f1,1501725,1501725,6.338396815203753,11,81.10223781529788,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_10_000100000000000001aa,1505908,1505908,7.817827628420822,11,28.43243649400636,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000004a0,1505486,1505486,0,12,107.17369745581347,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000002dd,1505650,1505650,0,12,37.84284638722809,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_0001000000000000007e,1508159,1508159,0,12,53.045806022226536,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000002f2,1500859,1500859,0,12,113.66396273390843,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000003a2,1504455,1504455,0,12,55.11668889242345,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_00010000000000000473,1500602,1500602,0,12,164.80946358482194,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000004dc,1508357,1508357,0,12,158.18105202423916,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_00010000000000000599,1507805,1507805,0,12,115.56437898201345,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000005f1,1501725,1501725,0,12,70.70459340935204,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_11_000100000000000001aa,1505908,1505908,0,12,73.77177172034018,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000004a0,1505486,1505486,0,1,337.2746851525311,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000002dd,1505650,1505650,0,1,136.33610556066486,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_0001000000000000007e,1508159,1508159,0,1,131.59838395807742,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000002f2,1500859,1500859,0,1,266.5975656000308,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000003a2,1504455,1504455,0,1,162.90794971844815,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_00010000000000000473,1500602,1500602,0,1,238.20847108663503,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000004dc,1508357,1508357,0,1,239.09327680987332,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_00010000000000000599,1507805,1507805,0,1,273.0229887862913,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000005f1,1501725,1501725,0,1,223.86153678978295,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0_000100000000000001aa,1505908,1505908,0,1,177.32697669772045,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000004a0,1505486,1505486,0,2,211.44290380007658,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000002dd,1505650,1505650,0,2,85.29480270479488,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_0001000000000000007e,1508159,1508159,0,2,127.90718832497777,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000002f2,1500859,1500859,0,2,233.82792936223595,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000003a2,1504455,1504455,0,2,193.15546225588696,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_00010000000000000473,1500602,1500602,0,2,204.06993913022498,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000004dc,1508357,1508357,0,2,245.79717263073087,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_00010000000000000599,1507805,1507805,0,2,236.09317273762696,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000005f1,1501725,1501725,0,2,223.70527512589993,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_1_000100000000000001aa,1505908,1505908,0,2,140.50740772916154,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000004a0,1505486,1505486,0,3,343.0174036849723,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000002dd,1505650,1505650,0,3,260.68487983398046,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_0001000000000000007e,1508159,1508159,0,3,308.0195535848687,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000002f2,1500859,1500859,0,3,299.7064750873807,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000003a2,1504455,1504455,0,3,351.21195670910197,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_00010000000000000473,1500602,1500602,0,3,305.86814747705085,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000004dc,1508357,1508357,0,3,354.03845838623016,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_00010000000000000599,1507805,1507805,0,3,284.6728851089528,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000005f1,1501725,1501725,0,3,294.43360444495215,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_2_000100000000000001aa,1505908,1505908,0,3,310.67735285982934,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000004a0,1505486,1505486,0,4,259.3912607279862,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000002dd,1505650,1505650,0,4,166.84741856078315,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_0001000000000000007e,1508159,1508159,0,4,174.20248783242081,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000002f2,1500859,1500859,0,4,253.51755919052815,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000003a2,1504455,1504455,0,4,271.84917938422603,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_00010000000000000473,1500602,1500602,0,4,181.41418175092898,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000004dc,1508357,1508357,0,4,279.320649620864,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_00010000000000000599,1507805,1507805,0,4,229.22110998541916,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000005f1,1501725,1501725,0,4,268.8683631074664,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_3_000100000000000001aa,1505908,1505908,0,4,311.5422403439653,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000004a0,1505486,1505486,0,5,195.58552752696488,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000002dd,1505650,1505650,0,5,169.2794924337099,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_0001000000000000007e,1508159,1508159,0,5,177.0858309225748,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000002f2,1500859,1500859,0,5,218.54545751640316,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000003a2,1504455,1504455,0,5,245.77150174191053,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_00010000000000000473,1500602,1500602,0,5,139.7187698508421,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000004dc,1508357,1508357,0,5,251.02681282510343,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_00010000000000000599,1507805,1507805,0,5,229.80302152980295,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000005f1,1501725,1501725,0,5,287.1274772655429,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_4_000100000000000001aa,1505908,1505908,0,5,294.938506808678,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000004a0,1505486,1505486,2.1151488411865222,6,50.563252013846856,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000002dd,1505650,1505650,14.614933460997559,6,59.30831374136269,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_0001000000000000007e,1508159,1508159,11.945630380119063,6,80.04255141813313,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000002f2,1500859,1500859,0.04007356256103516,6,55.19204199925571,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000003a2,1504455,1504455,4.31608136413574,6,71.29783184232963,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_00010000000000000473,1500602,1500602,40.1253323957612,6,38.46672560298804,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000004dc,1508357,1508357,0.8445392307219857,6,56.128504287638016,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_00010000000000000599,1507805,1507805,0.08483760009765626,6,63.78536779768195,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000005f1,1501725,1501725,1.912481243688966,6,60.861717126080976,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_5_000100000000000001aa,1505908,1505908,3.434568720992263,6,163.76950079689283,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000004a0,1505486,1505486,1.1934926192425905,7,79.16651462908827,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000002dd,1505650,1505650,0.0017836776123046874,7,78.13575202672875,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_0001000000000000007e,1508159,1508159,0.17490268542480464,7,79.66244144234972,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000002f2,1500859,1500859,8.909729614257813E-4,7,117.06989493154374,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000003a2,1504455,1504455,0.5596295156860349,7,108.88162662537935,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_00010000000000000473,1500602,1500602,13.578190274709423,7,32.94432216271422,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000004dc,1508357,1508357,0.48302872857665996,7,137.99647630499865,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_00010000000000000599,1507805,1507805,0.016070758056640624,7,118.27827380304576,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000005f1,1501725,1501725,0.6293478656005861,7,124.74042166781528,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_6_000100000000000001aa,1505908,1505908,0.13930916815185548,7,162.6965300280658,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000004a0,1505486,1505486,0.3666782465820313,8,39.09798113564963,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000002dd,1505650,1505650,0.806388351849724,8,44.89740995105897,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_0001000000000000007e,1508159,1508159,3.304016802490234,8,49.86166857139617,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000002f2,1500859,1500859,0.33261783813476553,8,33.74541369348244,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000003a2,1504455,1504455,0,8,46.09183065964204,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_00010000000000000473,1500602,1500602,102.42107501553889,8,24.05189457573534,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000004dc,1508357,1508357,0.30085835552978524,8,18.455203139431642,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_00010000000000000599,1507805,1507805,1.1178975176391603,8,37.56353580298692,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000005f1,1501725,1501725,0,8,32.03787373908831,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_7_000100000000000001aa,1505908,1505908,0.42351754199218755,8,41.83146858096727,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000004a0,1505486,1505486,3.0917634069214004,9,20.13415012525482,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000002dd,1505650,1505650,0.36573296746826184,9,48.20318438884961,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_0001000000000000007e,1508159,1508159,2.208447517297366,9,30.94368909075211,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000002f2,1500859,1500859,8.47682182844142,9,24.94004869974032,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000003a2,1504455,1504455,6.459877862425093,9,32.030703250389124,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_00010000000000000473,1500602,1500602,84.52249240566854,9,54.042931711384625,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000004dc,1508357,1508357,15.402301757794103,9,36.10418557535506,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_00010000000000000599,1507805,1507805,12.270163345228477,9,26.54185042898465,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000005f1,1501725,1501725,9.406998402793992,9,22.817142111027657,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8_000100000000000001aa,1505908,1505908,7.936292087629014,9,43.554655805270656,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000004a0,1505486,1505486,69.09246357406161,10,22.957809480352996,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000002dd,1505650,1505650,1.002475866360534,10,132.11330388385966,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_0001000000000000007e,1508159,1508159,4.171692262756352,10,73.4798109426336,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000002f2,1500859,1500859,21.537116060514315,10,23.94766450547293,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000003a2,1504455,1504455,7.244386863342281,10,26.715488413355516,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_00010000000000000473,1500602,1500602,21.27849306861112,10,141.35047773601445,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000004dc,1508357,1508357,21.622820983951843,10,17.328387367785886,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_00010000000000000599,1507805,1507805,9.487692558618171,10,27.681173600295924,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000005f1,1501725,1501725,9.693261177978588,10,19.20228477389233,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9_000100000000000001aa,1505908,1505908,7.9684481845176505,10,15.72792068624187,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000004a0,1505486,1505486,28.282958581596947,11,149.75902575716142,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000002dd,1505650,1505650,0.9557558058526721,11,179.9379951817207,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_0001000000000000007e,1508159,1508159,18.426608547165383,11,145.9970905251875,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000002f2,1500859,1500859,28.45934695743196,11,126.82554583809208,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000003a2,1504455,1504455,12.878364326881558,11,125.64774731614779,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_00010000000000000473,1500602,1500602,37.041812009607,11,238.2188077952886,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000004dc,1508357,1508357,45.80221599025815,11,103.7373958509333,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_00010000000000000599,1507805,1507805,8.127424588034016,11,144.38083014063216,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000005f1,1501725,1501725,26.175412177825255,11,152.9349383344998,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10_000100000000000001aa,1505908,1505908,74.17395510762971,11,89.8258034832005,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
